# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.03079E-04    -2.16     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   453   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  314         1.0130000000000001E+001         3.6759278373681198E-001         3.6256298274934116E+000         4.9608818927828908E+000        -1.5002748267311774E+000            0.000108           10.273960            9.796948            9.569971            8.994487            9.194568            8.789621            8.514515            8.196482            8.279661            7.896461            7.801631            7.564126            7.597332            0.000000
  315         1.0130000000000001E+001         3.7340471999212299E-001         3.6270589226584602E+000         4.9545483259584326E+000        -1.4813944376017876E+000            0.000107           10.210567            9.736141            9.507196            8.939432            9.137765            8.736227            8.462422            8.145709            8.228498            7.847985            7.753816            7.517784            7.550938            0.000000
  316         1.0130000000000001E+001         3.7632190926897330E-001         3.6277536037424341E+000         4.9504135673689378E+000        -1.4711250238541180E+000            0.000106           10.176996            9.703867            9.474118            8.910134            9.107422            8.707524            8.434525            8.118346            8.201035            7.821703            7.727887            7.492534            7.525667            0.000000
  317         1.0130000000000001E+001         3.8258147900722028E-001         3.6294437103427617E+000         4.9441365435222533E+000        -1.4509551947844532E+000            0.000105           10.107261            9.637364            9.406009            8.850691            9.045548            8.649557            8.378539            8.063799            8.146097            7.769633            7.676747            7.442994            7.476078            0.000000
  318         1.0130000000000001E+001         3.8853982585894514E-001         3.6312362293636951E+000         4.9381183959693207E+000        -1.4312325599869768E+000            0.000105           10.037489            9.571056            9.338278            8.791979            8.984098            8.592210            8.323404            8.009914            8.092045            7.718562            7.626611            7.394613            7.427723            0.000000
  319         1.0130000000000001E+001         3.9095435556834712E-001         3.6319690295386322E+000         4.9356185640988581E+000        -1.4232274086925325E+000            0.000104           10.009133            9.544126            9.310836            8.768116            8.959140            8.568919            8.300998            7.988024            8.070082            7.697819            7.606257            7.375006            7.408087            0.000000
  320         1.0130000000000001E+001         3.9463551008038655E-001         3.6329907977154083E+000         4.9317909025088298E+000        -1.4113370109672705E+000            0.000104            9.967768            9.504749            9.270773            8.732935            8.922515            8.534624            8.267923            7.955689            8.037627            7.667053            7.576052            7.345836            7.378873            0.000000
  321         1.0130000000000001E+001         4.0105019064798697E-001         3.6347975241333961E+000         4.9251808637717538E+000        -1.3903470304701715E+000            0.000104            9.894709            9.435216            9.200095            8.670766            8.857835            8.474079            8.209414            7.898596            7.980278            7.612662            7.522655            7.294290            7.327242            0.000000
  322         1.0130000000000001E+001         4.1367024868063507E-001         3.6391019314263913E+000         4.9120738760056408E+000        -1.3469056275860276E+000            0.000103            9.737505            9.286516            9.049353            8.539295            8.720551            8.346450            8.086611            7.779176            7.860105            7.499516            7.411888            7.187978            7.220626            0.000000
  323         1.0130000000000001E+001         4.2243333564167729E-001         3.6422250838018044E+000         4.9026684400491831E+000        -1.3159988334550965E+000            0.000103            9.625429            9.180718            8.942549            8.445782            8.622946            8.255686            7.999333            7.694367            7.774660            7.419352            7.333220            7.112644            7.145092            0.000000
